n,a_n,parity,is_odd_term,last_checked_previous_term
87442,253710,even,False,25
87443,253712,even,False,25
87444,253714,even,False,25
87445,253718,even,False,25
87446,253720,even,False,25
87447,253722,even,False,25
87448,253724,even,False,25
87449,253728,even,False,25
87450,253730,even,False,25
87451,253734,even,False,25
87452,253736,even,False,25
87453,253742,even,False,25
87454,253746,even,False,25
87455,253748,even,False,25
87456,253754,even,False,25
87457,253756,even,False,25
87458,253758,even,False,25
87459,253760,even,False,25
87460,253766,even,False,25
87461,253770,even,False,25
87462,253772,even,False,25
87463,253774,even,False,25
87464,253778,even,False,25
87465,253780,even,False,25
87466,253782,even,False,25
87467,253784,even,False,25
87468,253790,even,False,25
87469,253792,even,False,25
87470,253796,even,False,25
87471,253802,even,False,25
87472,253804,even,False,25
87473,253806,even,False,25
87474,253808,even,False,25
87475,253812,even,False,25
87476,253814,even,False,25
87477,253816,even,False,25
87478,253820,even,False,25
87479,253824,even,False,25
87480,253826,even,False,25
87481,253830,even,False,25
87482,253832,even,False,25
87483,253834,even,False,25
87484,253836,even,False,25
87485,253838,even,False,25
87486,253840,even,False,25
87487,253844,even,False,25
87488,253848,even,False,25
87489,253850,even,False,25
87490,253856,even,False,25
87491,253858,even,False,25
87492,253860,even,False,25
87493,253862,even,False,25
87494,253864,even,False,25
87495,253868,even,False,25
87496,253872,even,False,25
87497,253874,even,False,25
87498,253880,even,False,25
87499,253886,even,False,25
87500,253888,even,False,25
87501,253890,even,False,25
87502,253892,even,False,25
87503,253896,even,False,25
87504,253898,even,False,25
87505,253902,even,False,25
87506,253904,even,False,25
87507,253910,even,False,25
87508,253914,even,False,25
87509,253916,even,False,25
87510,253920,even,False,25
87511,253922,even,False,25
87512,253928,even,False,25
87513,253930,even,False,25
87514,253932,even,False,25
87515,253934,even,False,25
87516,253938,even,False,25
87517,253940,even,False,25
87518,253942,even,False,25
87519,253946,even,False,25
87520,253952,even,False,25
87521,253954,even,False,25
87522,253956,even,False,25
87523,253958,even,False,25
87524,253960,even,False,25
87525,253964,even,False,25
87526,253966,even,False,25
87527,253970,even,False,25
87528,253972,even,False,25
87529,253976,even,False,25
87530,253980,even,False,25
87531,253982,even,False,25
87532,253984,even,False,25
87533,253988,even,False,25
87534,253990,even,False,25
87535,253994,even,False,25
87536,254000,even,False,25
87537,254004,even,False,25
87538,254006,even,False,25
87539,254008,even,False,25
87540,254010,even,False,25
87541,254012,even,False,25
87542,254018,even,False,25
87543,254024,even,False,25
87544,254030,even,False,25
87545,254032,even,False,25
87546,254034,even,False,25
87547,254036,even,False,25
87548,254042,even,False,25
87549,254044,even,False,25
87550,254048,even,False,25
87551,254050,even,False,25
87552,254054,even,False,25
87553,254056,even,False,25
87554,254060,even,False,25
87555,254062,even,False,25
87556,254064,even,False,25
87557,254066,even,False,25
87558,254068,even,False,25
87559,254072,even,False,25
87560,254074,even,False,25
87561,254076,even,False,25
87562,254078,even,False,25
87563,254080,even,False,25
87564,254084,even,False,25
87565,254086,even,False,25
87566,254088,even,False,25
87567,254090,even,False,25
87568,254092,even,False,25
87569,254096,even,False,25
87570,254098,even,False,25
87571,254100,even,False,25
87572,254102,even,False,25
87573,254104,even,False,25
87574,254106,even,False,25
87575,254108,even,False,25
87576,254110,even,False,25
87577,254112,even,False,25
87578,254114,even,False,25
87579,254120,even,False,25
87580,254124,even,False,25
87581,254126,even,False,25
87582,254128,even,False,25
87583,254130,even,False,25
87584,254132,even,False,25
87585,254134,even,False,25
87586,254138,even,False,25
87587,254142,even,False,25
87588,254144,even,False,25
87589,254148,even,False,25
87590,254150,even,False,25
87591,254152,even,False,25
87592,254156,even,False,25
87593,254158,even,False,25
87594,254162,even,False,25
87595,254164,even,False,25
87596,254166,even,False,25
87597,254168,even,False,25
87598,254170,even,False,25
87599,254174,even,False,25
87600,254176,even,False,25
87601,254180,even,False,25
87602,254186,even,False,25
87603,254190,even,False,25
87604,254192,even,False,25
87605,254194,even,False,25
87606,254198,even,False,25
87607,254200,even,False,25
87608,254202,even,False,25
87609,254204,even,False,25
87610,254210,even,False,25
87611,254214,even,False,25
87612,254216,even,False,25
87613,254218,even,False,25
87614,254220,even,False,25
87615,254222,even,False,25
87616,254226,even,False,25
87617,254228,even,False,25
87618,254230,even,False,25
87619,254234,even,False,25
87620,254236,even,False,25
87621,254238,even,False,25
87622,254240,even,False,25
87623,254242,even,False,25
87624,254244,even,False,25
87625,254246,even,False,25
87626,254250,even,False,25
87627,254252,even,False,25
87628,254258,even,False,25
87629,254260,even,False,25
87630,254262,even,False,25
87631,254264,even,False,25
87632,254268,even,False,25
87633,254270,even,False,25
87634,254272,even,False,25
87635,254276,even,False,25
87636,254282,even,False,25
87637,254284,even,False,25
87638,254286,even,False,25
87639,254288,even,False,25
87640,254292,even,False,25
87641,254294,even,False,25
87642,254296,even,False,25
87643,254300,even,False,25
87644,254302,even,False,25
87645,254306,even,False,25
87646,254308,even,False,25
87647,254310,even,False,25
87648,254312,even,False,25
87649,254314,even,False,25
87650,254316,even,False,25
87651,254318,even,False,25
87652,254320,even,False,25
87653,254322,even,False,25
87654,254324,even,False,25
87655,254326,even,False,25
87656,254330,even,False,25
87657,254332,even,False,25
87658,254334,even,False,25
87659,254336,even,False,25
87660,254338,even,False,25
87661,254340,even,False,25
87662,254342,even,False,25
87663,254346,even,False,25
87664,254348,even,False,25
87665,254350,even,False,25
87666,254354,even,False,25
87667,254356,even,False,25
87668,254360,even,False,25
87669,254362,even,False,25
87670,254366,even,False,25
87671,254370,even,False,25
87672,254372,even,False,25
87673,254374,even,False,25
87674,254378,even,False,25
87675,254380,even,False,25
87676,254384,even,False,25
87677,254386,even,False,25
87678,254390,even,False,25
87679,254392,even,False,25
87680,254394,even,False,25
87681,254396,even,False,25
87682,254398,even,False,25
87683,254400,even,False,25
87684,254402,even,False,25
87685,254404,even,False,25
87686,254408,even,False,25
87687,254410,even,False,25
87688,254414,even,False,25
87689,254416,even,False,25
87690,254418,even,False,25
87691,254420,even,False,25
87692,254424,even,False,25
87693,254426,even,False,25
87694,254428,even,False,25
87695,254430,even,False,25
87696,254432,even,False,25
87697,254434,even,False,25
87698,254438,even,False,25
87699,254440,even,False,25
87700,254442,even,False,25
87701,254444,even,False,25
87702,254448,even,False,25
87703,254450,even,False,25
87704,254452,even,False,25
87705,254454,even,False,25
87706,254456,even,False,25
87707,254458,even,False,25
87708,254462,even,False,25
87709,254468,even,False,25
87710,254470,even,False,25
87711,254472,even,False,25
87712,254474,even,False,25
87713,254476,even,False,25
87714,254478,even,False,25
87715,254480,even,False,25
87716,254482,even,False,25
87717,254484,even,False,25
87718,254486,even,False,25
87719,254492,even,False,25
87720,254496,even,False,25
87721,254498,even,False,25
87722,254500,even,False,25
87723,254502,even,False,25
87724,254504,even,False,25
87725,254506,even,False,25
87726,254508,even,False,25
87727,254510,even,False,25
87728,254514,even,False,25
87729,254516,even,False,25
87730,254520,even,False,25
87731,254522,even,False,25
87732,254524,even,False,25
87733,254526,even,False,25
87734,254528,even,False,25
87735,254530,even,False,25
87736,254534,even,False,25
87737,254538,even,False,25
87738,254540,even,False,25
87739,254542,even,False,25
87740,254544,even,False,25
87741,254546,even,False,25
87742,254548,even,False,25
87743,254550,even,False,25
87744,254552,even,False,25
87745,254554,even,False,25
87746,254558,even,False,25
87747,254560,even,False,25
87748,254562,even,False,25
87749,254564,even,False,25
87750,254566,even,False,25
87751,254570,even,False,25
87752,254572,even,False,25
87753,254574,even,False,25
87754,254576,even,False,25
87755,254578,even,False,25
87756,254580,even,False,25
87757,254582,even,False,25
87758,254584,even,False,25
87759,254586,even,False,25
87760,254588,even,False,25
87761,254590,even,False,25
87762,254594,even,False,25
87763,254596,even,False,25
87764,254600,even,False,25
87765,254604,even,False,25
87766,254606,even,False,25
87767,254608,even,False,25
87768,254610,even,False,25
87769,254612,even,False,25
87770,254614,even,False,25
87771,254616,even,False,25
87772,254618,even,False,25
87773,254620,even,False,25
87774,254624,even,False,25
87775,254628,even,False,25
87776,254630,even,False,25
87777,254632,even,False,25
87778,254636,even,False,25
87779,254640,even,False,25
87780,254642,even,False,25
87781,254644,even,False,25
87782,254648,even,False,25
87783,254650,even,False,25
87784,254652,even,False,25
87785,254654,even,False,25
87786,254656,even,False,25
87787,254660,even,False,25
87788,254664,even,False,25
87789,254666,even,False,25
87790,254668,even,False,25
87791,254670,even,False,25
87792,254672,even,False,25
87793,254676,even,False,25
87794,254678,even,False,25
87795,254680,even,False,25
87796,254682,even,False,25
87797,254684,even,False,25
87798,254686,even,False,25
87799,254690,even,False,25
87800,254692,even,False,25
87801,254694,even,False,25
87802,254696,even,False,25
87803,254700,even,False,25
87804,254702,even,False,25
87805,254708,even,False,25
87806,254710,even,False,25
87807,254714,even,False,25
87808,254718,even,False,25
87809,254720,even,False,25
87810,254724,even,False,25
87811,254726,even,False,25
87812,254732,even,False,25
87813,254734,even,False,25
87814,254736,even,False,25
87815,254738,even,False,25
87816,254742,even,False,25
87817,254744,even,False,25
87818,254750,even,False,25
87819,254754,even,False,25
87820,254756,even,False,25
87821,254760,even,False,25
87822,254762,even,False,25
87823,254764,even,False,25
87824,254768,even,False,25
87825,254770,even,False,25
87826,254774,even,False,25
87827,254780,even,False,25
87828,254784,even,False,25
87829,254786,even,False,25
87830,254788,even,False,25
87831,254792,even,False,25
87832,254794,even,False,25
87833,254796,even,False,25
87834,254798,even,False,25
87835,254800,even,False,25
87836,254804,even,False,25
87837,254810,even,False,25
87838,254812,even,False,25
87839,254814,even,False,25
87840,254816,even,False,25
87841,254818,even,False,25
87842,254820,even,False,25
87843,254822,even,False,25
87844,254824,even,False,25
87845,254828,even,False,25
87846,254834,even,False,25
87847,254836,even,False,25
87848,254838,even,False,25
87849,254840,even,False,25
87850,254842,even,False,25
87851,254846,even,False,25
87852,254850,even,False,25
87853,254852,even,False,25
87854,254858,even,False,25
87855,254860,even,False,25
87856,254864,even,False,25
87857,254866,even,False,25
87858,254870,even,False,25
87859,254876,even,False,25
87860,254880,even,False,25
87861,254882,even,False,25
87862,254884,even,False,25
87863,254888,even,False,25
87864,254890,even,False,25
87865,254892,even,False,25
87866,254894,even,False,25
87867,254896,even,False,25
87868,254900,even,False,25
87869,254906,even,False,25
87870,254908,even,False,25
87871,254912,even,False,25
87872,254914,even,False,25
87873,254918,even,False,25
87874,254920,even,False,25
87875,254922,even,False,25
87876,254924,even,False,25
87877,254930,even,False,25
87878,254932,even,False,25
87879,254936,even,False,25
87880,254942,even,False,25
87881,254944,even,False,25
87882,254948,even,False,25
87883,254950,even,False,25
87884,254954,even,False,25
87885,254956,even,False,25
87886,254960,even,False,25
87887,254964,even,False,25
87888,254966,even,False,25
87889,254972,even,False,25
87890,254974,even,False,25
87891,254978,even,False,25
87892,254980,even,False,25
87893,254984,even,False,25
87894,254988,even,False,25
87895,254990,even,False,25
87896,254996,even,False,25
87897,255000,even,False,25
87898,255002,even,False,25
87899,255004,even,False,25
87900,255008,even,False,25
87901,255010,even,False,25
87902,255012,even,False,25
87903,255014,even,False,25
87904,255016,even,False,25
87905,255020,even,False,25
87906,255026,even,False,25
87907,255030,even,False,25
87908,255032,even,False,25
87909,255034,even,False,25
87910,255036,even,False,25
87911,255038,even,False,25
87912,255040,even,False,25
87913,255044,even,False,25
87914,255050,even,False,25
87915,255054,even,False,25
87916,255056,even,False,25
87917,255060,even,False,25
87918,255062,even,False,25
87919,255064,even,False,25
87920,255066,even,False,25
87921,255068,even,False,25
87922,255074,even,False,25
87923,255078,even,False,25
87924,255080,even,False,25
87925,255084,even,False,25
87926,255086,even,False,25
87927,255088,even,False,25
87928,255090,even,False,25
87929,255092,even,False,25
87930,255094,even,False,25
87931,255098,even,False,25
87932,255100,even,False,25
87933,255104,even,False,25
87934,255110,even,False,25
87935,255114,even,False,25
87936,255116,even,False,25
87937,255118,even,False,25
87938,255122,even,False,25
87939,255128,even,False,25
87940,255130,even,False,25
87941,255134,even,False,25
87942,255138,even,False,25
87943,255140,even,False,25
87944,255142,even,False,25
87945,255144,even,False,25
87946,255146,even,False,25
87947,255150,even,False,25
87948,255152,even,False,25
87949,255158,even,False,25
87950,255160,even,False,25
87951,255162,even,False,25
87952,255164,even,False,25
87953,255170,even,False,25
87954,255174,even,False,25
87955,255176,even,False,25
87956,255182,even,False,25
87957,255186,even,False,25
87958,255188,even,False,25
87959,255194,even,False,25
87960,255198,even,False,25
87961,255200,even,False,25
87962,255202,even,False,25
87963,255204,even,False,25
87964,255206,even,False,25
87965,255210,even,False,25
87966,255212,even,False,25
87967,255218,even,False,25
87968,255220,even,False,25
87969,255224,even,False,25
87970,255230,even,False,25
87971,255232,even,False,25
87972,255236,even,False,25
87973,255240,even,False,25
87974,255242,even,False,25
87975,255244,even,False,25
87976,255248,even,False,25
87977,255254,even,False,25
87978,255256,even,False,25
87979,255260,even,False,25
87980,255262,even,False,25
87981,255264,even,False,25
87982,255266,even,False,25
87983,255268,even,False,25
87984,255270,even,False,25
87985,255272,even,False,25
87986,255274,even,False,25
87987,255276,even,False,25
87988,255278,even,False,25
87989,255280,even,False,25
87990,255282,even,False,25
87991,255284,even,False,25
87992,255286,even,False,25
87993,255290,even,False,25
87994,255292,even,False,25
87995,255294,even,False,25
87996,255296,even,False,25
87997,255298,even,False,25
87998,255300,even,False,25
87999,255302,even,False,25
88000,255306,even,False,25
88001,255308,even,False,25
88002,255310,even,False,25
88003,255314,even,False,25
88004,255316,even,False,25
88005,255318,even,False,25
88006,255320,even,False,25
88007,255322,even,False,25
88008,255326,even,False,25
88009,255330,even,False,25
88010,255332,even,False,25
88011,255334,even,False,25
88012,255338,even,False,25
88013,255340,even,False,25
88014,255342,even,False,25
88015,255344,even,False,25
88016,255350,even,False,25
88017,255352,even,False,25
88018,255354,even,False,25
88019,255356,even,False,25
88020,255362,even,False,25
88021,255364,even,False,25
88022,255366,even,False,25
88023,255368,even,False,25
88024,255372,even,False,25
88025,255374,even,False,25
88026,255376,even,False,25
88027,255378,even,False,25
88028,255380,even,False,25
88029,255384,even,False,25
88030,255386,even,False,25
88031,255390,even,False,25
88032,255392,even,False,25
88033,255396,even,False,25
88034,255398,even,False,25
88035,255400,even,False,25
88036,255402,even,False,25
88037,255404,even,False,25
88038,255406,even,False,25
88039,255408,even,False,25
88040,255410,even,False,25
88041,255414,even,False,25
88042,255416,even,False,25
88043,255420,even,False,25
88044,255422,even,False,25
88045,255424,even,False,25
88046,255426,even,False,25
88047,255428,even,False,25
88048,255430,even,False,25
88049,255434,even,False,25
88050,255436,even,False,25
88051,255438,even,False,25
88052,255440,even,False,25
88053,255446,even,False,25
88054,255450,even,False,25
88055,255452,even,False,25
88056,255454,even,False,25
88057,255458,even,False,25
88058,255460,even,False,25
88059,255464,even,False,25
88060,255470,even,False,25
88061,255476,even,False,25
88062,255480,even,False,25
88063,255482,even,False,25
88064,255484,even,False,25
88065,255488,even,False,25
88066,255490,even,False,25
88067,255494,even,False,25
88068,255496,even,False,25
88069,255500,even,False,25
88070,255504,even,False,25
88071,255506,even,False,25
88072,255508,even,False,25
88073,255512,even,False,25
88074,255514,even,False,25
88075,255518,even,False,25
88076,255520,even,False,25
88077,255524,even,False,25
88078,255528,even,False,25
88079,255530,even,False,25
88080,255532,even,False,25
88081,255534,even,False,25
88082,255536,even,False,25
88083,255538,even,False,25
88084,255540,even,False,25
88085,255542,even,False,25
88086,255544,even,False,25
88087,255548,even,False,25
88088,255552,even,False,25
88089,255554,even,False,25
88090,255556,even,False,25
88091,255558,even,False,25
88092,255560,even,False,25
88093,255566,even,False,25
88094,255568,even,False,25
88095,255572,even,False,25
88096,255574,even,False,25
88097,255576,even,False,25
88098,255578,even,False,25
88099,255580,even,False,25
88100,255582,even,False,25
88101,255584,even,False,25
88102,255590,even,False,25
88103,255594,even,False,25
88104,255596,even,False,25
88105,255598,even,False,25
88106,255600,even,False,25
88107,255602,even,False,25
88108,255604,even,False,25
88109,255606,even,False,25
88110,255608,even,False,25
88111,255610,even,False,25
88112,255614,even,False,25
88113,255618,even,False,25
88114,255620,even,False,25
88115,255622,even,False,25
88116,255626,even,False,25
88117,255630,even,False,25
88118,255632,even,False,25
88119,255638,even,False,25
88120,255644,even,False,25
88121,255646,even,False,25
88122,255650,even,False,25
88123,255656,even,False,25
88124,255660,even,False,25
88125,255662,even,False,25
88126,255664,even,False,25
88127,255668,even,False,25
88128,255670,even,False,25
88129,255672,even,False,25
88130,255674,even,False,25
88131,255676,even,False,25
88132,255680,even,False,25
88133,255682,even,False,25
88134,255686,even,False,25
88135,255690,even,False,25
88136,255692,even,False,25
88137,255694,even,False,25
88138,255696,even,False,25
88139,255698,even,False,25
88140,255700,even,False,25
88141,255702,even,False,25
88142,255704,even,False,25
88143,255706,even,False,25
88144,255710,even,False,25
88145,255714,even,False,25
88146,255716,even,False,25
88147,255720,even,False,25
88148,255722,even,False,25
88149,255724,even,False,25
88150,255726,even,False,25
88151,255728,even,False,25
88152,255730,even,False,25
88153,255734,even,False,25
88154,255736,even,False,25
88155,255740,even,False,25
88156,255744,even,False,25
88157,255746,even,False,25
88158,255748,even,False,25
88159,255750,even,False,25
88160,255752,even,False,25
88161,255754,even,False,25
88162,255758,even,False,25
88163,255760,even,False,25
88164,255764,even,False,25
88165,255768,even,False,25
88166,255770,even,False,25
88167,255772,even,False,25
88168,255774,even,False,25
88169,255776,even,False,25
88170,255780,even,False,25
88171,255782,even,False,25
88172,255784,even,False,25
88173,255786,even,False,25
88174,255788,even,False,25
88175,255790,even,False,25
88176,255792,even,False,25
88177,255794,even,False,25
88178,255796,even,False,25
88179,255798,even,False,25
88180,255800,even,False,25
88181,255804,even,False,25
88182,255806,even,False,25
88183,255808,even,False,25
88184,255810,even,False,25
88185,255812,even,False,25
88186,255818,even,False,25
88187,255820,even,False,25
88188,255824,even,False,25
88189,255828,even,False,25
88190,255830,even,False,25
88191,255832,even,False,25
88192,255836,even,False,25
88193,255842,even,False,25
88194,255848,even,False,25
88195,255854,even,False,25
88196,255856,even,False,25
88197,255860,even,False,25
88198,255864,even,False,25
88199,255866,even,False,25
88200,255870,even,False,25
88201,255872,even,False,25
88202,255874,even,False,25
88203,255878,even,False,25
88204,255880,even,False,25
88205,255884,even,False,25
88206,255888,even,False,25
88207,255890,even,False,25
88208,255896,even,False,25
88209,255900,even,False,25
88210,255902,even,False,25
88211,255904,even,False,25
88212,255908,even,False,25
88213,255910,even,False,25
88214,255912,even,False,25
88215,255914,even,False,25
88216,255920,even,False,25
88217,255924,even,False,25
88218,255926,even,False,25
88219,255928,even,False,25
88220,255930,even,False,25
88221,255932,even,False,25
88222,255934,even,False,25
88223,255938,even,False,25
88224,255940,even,False,25
88225,255942,even,False,25
88226,255944,even,False,25
88227,255950,even,False,25
88228,255954,even,False,25
88229,255956,even,False,25
88230,255958,even,False,25
88231,255962,even,False,25
88232,255966,even,False,25
88233,255968,even,False,25
88234,255974,even,False,25
88235,255978,even,False,25
88236,255980,even,False,25
88237,255982,even,False,25
88238,255984,even,False,25
88239,255986,even,False,25
88240,255990,even,False,25
88241,255992,even,False,25
88242,255998,even,False,25
88243,256000,even,False,25
88244,256002,even,False,25
88245,256004,even,False,25
88246,256010,even,False,25
88247,256012,even,False,25
88248,256014,even,False,25
88249,256016,even,False,25
88250,256022,even,False,25
88251,256026,even,False,25
88252,256028,even,False,25
88253,256034,even,False,25
88254,256036,even,False,25
88255,256038,even,False,25
88256,256040,even,False,25
88257,256042,even,False,25
88258,256044,even,False,25
88259,256046,even,False,25
88260,256050,even,False,25
88261,256052,even,False,25
88262,256058,even,False,25
88263,256060,even,False,25
88264,256062,even,False,25
88265,256064,even,False,25
88266,256066,even,False,25
88267,256070,even,False,25
88268,256072,even,False,25
88269,256074,even,False,25
88270,256076,even,False,25
88271,256080,even,False,25
88272,256082,even,False,25
88273,256084,even,False,25
88274,256086,even,False,25
88275,256088,even,False,25
88276,256090,even,False,25
88277,256094,even,False,25
88278,256098,even,False,25
88279,256100,even,False,25
88280,256102,even,False,25
88281,256106,even,False,25
88282,256110,even,False,25
88283,256112,even,False,25
88284,256114,even,False,25
88285,256118,even,False,25
88286,256124,even,False,25
88287,256126,even,False,25
88288,256130,even,False,25
88289,256134,even,False,25
88290,256136,even,False,25
88291,256140,even,False,25
88292,256142,even,False,25
88293,256148,even,False,25
88294,256150,even,False,25
88295,256152,even,False,25
88296,256154,even,False,25
88297,256158,even,False,25
88298,256160,even,False,25
88299,256166,even,False,25
88300,256170,even,False,25
88301,256172,even,False,25
88302,256176,even,False,25
88303,256178,even,False,25
88304,256182,even,False,25
88305,256184,even,False,25
88306,256190,even,False,25
88307,256192,even,False,25
88308,256196,even,False,25
88309,256200,even,False,25
88310,256202,even,False,25
88311,256204,even,False,25
88312,256206,even,False,25
88313,256208,even,False,25
88314,256212,even,False,25
88315,256214,even,False,25
88316,256216,even,False,25
88317,256220,even,False,25
88318,256222,even,False,25
88319,256224,even,False,25
88320,256226,even,False,25
88321,256228,even,False,25
88322,256230,even,False,25
88323,256232,even,False,25
88324,256234,even,False,25
88325,256236,even,False,25
88326,256238,even,False,25
88327,256240,even,False,25
88328,256242,even,False,25
88329,256244,even,False,25
88330,256246,even,False,25
88331,256248,even,False,25
88332,256250,even,False,25
88333,256252,even,False,25
88334,256256,even,False,25
88335,256258,even,False,25
88336,256260,even,False,25
88337,256262,even,False,25
88338,256264,even,False,25
88339,256266,even,False,25
88340,256268,even,False,25
88341,256270,even,False,25
88342,256272,even,False,25
88343,256274,even,False,25
88344,256280,even,False,25
88345,256284,even,False,25
88346,256286,even,False,25
88347,256290,even,False,25
88348,256292,even,False,25
88349,256294,even,False,25
88350,256296,even,False,25
88351,256298,even,False,25
88352,256302,even,False,25
88353,256304,even,False,25
88354,256308,even,False,25
88355,256310,even,False,25
88356,256314,even,False,25
88357,256316,even,False,25
88358,256318,even,False,25
88359,256320,even,False,25
88360,256322,even,False,25
88361,256326,even,False,25
88362,256328,even,False,25
88363,256330,even,False,25
88364,256332,even,False,25
88365,256334,even,False,25
88366,256340,even,False,25
88367,256342,even,False,25
88368,256346,even,False,25
88369,256350,even,False,25
88370,256352,even,False,25
88371,256354,even,False,25
88372,256356,even,False,25
88373,256358,even,False,25
88374,256360,even,False,25
88375,256364,even,False,25
88376,256370,even,False,25
88377,256372,even,False,25
88378,256374,even,False,25
88379,256376,even,False,25
88380,256378,even,False,25
88381,256380,even,False,25
88382,256382,even,False,25
88383,256384,even,False,25
88384,256386,even,False,25
88385,256388,even,False,25
88386,256394,even,False,25
88387,256396,even,False,25
88388,256400,even,False,25
88389,256402,even,False,25
88390,256404,even,False,25
88391,256406,even,False,25
88392,256408,even,False,25
88393,256410,even,False,25
88394,256412,even,False,25
88395,256414,even,False,25
88396,256418,even,False,25
88397,256420,even,False,25
88398,256424,even,False,25
88399,256426,even,False,25
88400,256428,even,False,25
88401,256430,even,False,25
88402,256432,even,False,25
88403,256434,even,False,25
88404,256436,even,False,25
88405,256438,even,False,25
88406,256442,even,False,25
88407,256448,even,False,25
88408,256450,even,False,25
88409,256452,even,False,25
88410,256454,even,False,25
88411,256456,even,False,25
88412,256460,even,False,25
88413,256462,even,False,25
88414,256466,even,False,25
88415,256472,even,False,25
88416,256476,even,False,25
88417,256478,even,False,25
88418,256480,even,False,25
88419,256484,even,False,25
88420,256486,even,False,25
88421,256490,even,False,25
88422,256494,even,False,25
88423,256496,even,False,25
88424,256500,even,False,25
88425,256502,even,False,25
88426,256504,even,False,25
88427,256506,even,False,25
88428,256508,even,False,25
88429,256510,even,False,25
88430,256512,even,False,25
88431,256514,even,False,25
88432,256518,even,False,25
88433,256520,even,False,25
88434,256522,even,False,25
88435,256524,even,False,25
88436,256526,even,False,25
88437,256528,even,False,25
88438,256530,even,False,25
88439,256532,even,False,25
88440,256534,even,False,25
88441,256538,even,False,25
88442,256544,even,False,25
88443,256546,even,False,25
88444,256548,even,False,25
88445,256550,even,False,25
88446,256556,even,False,25
88447,256558,even,False,25
88448,256562,even,False,25
88449,256568,even,False,25
88450,256570,even,False,25
88451,256572,even,False,25
88452,256574,even,False,25
88453,256580,even,False,25
88454,256582,even,False,25
88455,256586,even,False,25
88456,256590,even,False,25
88457,256592,even,False,25
88458,256594,even,False,25
88459,256596,even,False,25
88460,256598,even,False,25
88461,256600,even,False,25
88462,256604,even,False,25
88463,256606,even,False,25
88464,256610,even,False,25
88465,256612,even,False,25
88466,256616,even,False,25
88467,256620,even,False,25
88468,256622,even,False,25
88469,256624,even,False,25
88470,256628,even,False,25
88471,256630,even,False,25
88472,256632,even,False,25
88473,256634,even,False,25
88474,256640,even,False,25
88475,256644,even,False,25
88476,256646,even,False,25
88477,256648,even,False,25
88478,256652,even,False,25
88479,256654,even,False,25
88480,256656,even,False,25
88481,256658,even,False,25
88482,256664,even,False,25
88483,256666,even,False,25
88484,256668,even,False,25
88485,256670,even,False,25
88486,256672,even,False,25
88487,256676,even,False,25
88488,256678,even,False,25
88489,256680,even,False,25
88490,256682,even,False,25
88491,256684,even,False,25
88492,256688,even,False,25
88493,256690,even,False,25
88494,256692,even,False,25
88495,256694,even,False,25
88496,256700,even,False,25
88497,256702,even,False,25
88498,256704,even,False,25
88499,256706,even,False,25
88500,256708,even,False,25
88501,256710,even,False,25
88502,256712,even,False,25
88503,256714,even,False,25
88504,256716,even,False,25
88505,256718,even,False,25
88506,256724,even,False,25
88507,256726,even,False,25
88508,256728,even,False,25
88509,256730,even,False,25
88510,256734,even,False,25
88511,256736,even,False,25
88512,256738,even,False,25
88513,256740,even,False,25
88514,256742,even,False,25
88515,256744,even,False,25
88516,256748,even,False,25
88517,256750,even,False,25
88518,256752,even,False,25
88519,256754,even,False,25
88520,256758,even,False,25
88521,256760,even,False,25
88522,256762,even,False,25
88523,256764,even,False,25
88524,256766,even,False,25
88525,256768,even,False,25
88526,256772,even,False,25
88527,256778,even,False,25
88528,256780,even,False,25
88529,256782,even,False,25
88530,256784,even,False,25
88531,256786,even,False,25
88532,256790,even,False,25
88533,256792,even,False,25
88534,256794,even,False,25
88535,256796,even,False,25
88536,256802,even,False,25
88537,256804,even,False,25
88538,256808,even,False,25
88539,256810,even,False,25
88540,256814,even,False,25
88541,256816,even,False,25
88542,256818,even,False,25
88543,256820,even,False,25
88544,256822,even,False,25
88545,256824,even,False,25
88546,256826,even,False,25
88547,256828,even,False,25
88548,256832,even,False,25
88549,256834,even,False,25
88550,256836,even,False,25
88551,256838,even,False,25
88552,256840,even,False,25
88553,256842,even,False,25
88554,256844,even,False,25
88555,256846,even,False,25
88556,256850,even,False,25
88557,256854,even,False,25
88558,256856,even,False,25
88559,256858,even,False,25
88560,256860,even,False,25
88561,256862,even,False,25
88562,256866,even,False,25
88563,256868,even,False,25
88564,256870,even,False,25
88565,256874,even,False,25
88566,256880,even,False,25
88567,256882,even,False,25
88568,256884,even,False,25
88569,256886,even,False,25
88570,256890,even,False,25
88571,256892,even,False,25
88572,256894,even,False,25
88573,256896,even,False,25
88574,256898,even,False,25
88575,256904,even,False,25
88576,256908,even,False,25
88577,256910,even,False,25
88578,256912,even,False,25
88579,256916,even,False,25
88580,256918,even,False,25
88581,256920,even,False,25
88582,256922,even,False,25
88583,256924,even,False,25
88584,256926,even,False,25
88585,256928,even,False,25
88586,256934,even,False,25
88587,256936,even,False,25
88588,256940,even,False,25
88589,256944,even,False,25
88590,256946,even,False,25
88591,256948,even,False,25
88592,256950,even,False,25
88593,256952,even,False,25
88594,256954,even,False,25
88595,256958,even,False,25
88596,256960,even,False,25
88597,256962,even,False,25
88598,256964,even,False,25
88599,256968,even,False,25
88600,256970,even,False,25
88601,256972,even,False,25
88602,256974,even,False,25
88603,256976,even,False,25
88604,256982,even,False,25
88605,256984,even,False,25
